original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"@verosvante emang nikah hrus di umbar2 gitu, lu ajah udh nethink pikiran nya sm org, ga ada faedahnya komen lu",instagram,0,0,0,0
@verosvante dia nikah siri itu biar dijauhkan dari fitnah.. Karena dia kan abs umroh.. Bukanya mau mnymbunyikan..tp dia blom ada prsiapan utk  mmprsiapkn prnkhnny yg resmi scr hkum..,instagram,0,0,0,0
"Minta di ganyang RT @cina_totok: hahaha muka boros RT @Evan_Asher: Kenapa ya kalo blanja di hero sndirian kyk bapak"" yg lg jomblo --""",twitter,0,1,1,1
@yoko.vn lah baca lagi mang sapa yg bilang lbh baik zina drpd nikah kgak ada aq bilang gtu jauh amt lo melenceng,instagram,0,0,0,0
"Ulama tp mulutnya lbh nista dr yg dtuduh menista..sy muslim dn tdk pernah dpt pngajaran ""ayo kucilkan/bunuh ttanggamu yg kafir"". Ulama tp gemar mghasut..ADA!",twitter,0,0,0,0
@remi_sr pencitraan atau nggak nya itu bukan hak manusia buat nilai ... Kalau tulus dapet pahal kalau nggak ya dapet pujian manusia doang dia sendiri yg nanggung...,instagram,0,0,0,0
Waa agung betul lah awak kt exo .kalau palestin kene bom tu. tak sengaja eh ? Yg bom tu islam ke kafir ?  @ainursofea77,twitter,0,0,1,1
Remas dan Netek Susu Cewek Mulus SMA Baru Numbuh:   Foto Hot Remas dan Netek Susu Cewek Mulus SMA Baru Numbuh... http://bit.ly/2d1oRSh ,twitter,1,0,0,0
"Halah mau aja dibego begoin kafir zionis amerika pake sosok slenderman, musrik lu tong percaya gituan goblok
",kaskus,0,0,0,1
"@bolususulembang.jkt ohhh begituuu yaaa...Ok..Dehhh...ntar sy mau belajar lagi., kyk ny betul juga saranya..Thank's  sobt🙏😇",instagram,0,0,0,0
"Gue tauh ni kenapa video loe cong, loe bikin hitam putih' loe malu kan liat body pantat loe kayak roti kukus yang mekar sana sini. Emang ya kalau laki tu ngak bakal bisa jadi prempuan walau bagai mana pun caranya ngak bakal bisa meruba cipta yang kuasa! Mati neraka melahap! Di dunia ngak tenang di bulli mulu makan ya hidup itu jangan neko2 sewajarnya saja! Dasar TRANSGANDER ""?""",instagram,0,0,0,1
"Senang karna mereka bener2 lagi ada di ladang jihad, ladang amal, tinggal kena satu peluru atau bom dari orang kafir udah pasti mereka masuk surga tanpa hisab..",twitter,0,1,1,1
"[quote=turbotwin2020;5b56a7d41a9975b5498b4585]Ente malingsial yee, nyebut negara Indonesia sebagai indon?\nMalingsial gak usah ikut2an politik dimari![/quote]\n\nIndon...\n\nEmang ngapa indon? Hah indon.. Indon..\n\nKenape emang? Ada yg salah dengan sebutan indon? \n\nLu feribumih? Indon? :D
",kaskus,0,0,0,0
"@ekasartikadewii lu aja yang kurang jauh main ig, orang2 luar juga yg namanya haters ya jijik ke org mrk benci. Goblok lu",instagram,0,0,0,1
Kayak dya pernah liat ajaRT @Snjayaaa: Wkwkw kt nya dulu jmbut mu pling lebat RT @FridaRatih: Jembut mu dahRT @Snjaya,twitter,1,0,0,0
"@indahterindah klo ente jadi mereka pasti juga melakukan hal yang sama klo emang mau. Rezeki mereka itu, gak perlu iri-irian. 😅",instagram,0,0,0,0
"Ternyata @rajasundawiwaha bodoh jg....gak ada kata khilafah dibilang khilafah....ntar klo kita bilang tagar yg pro pemerintah kita bilang ""tegakkan negara pki melanggar UUD45 katanya fitnah.....hadeeeehhh",twitter,0,0,1,0
"macet ga di tol-nya jokowi aja bre, di jln2 daerah nya jokowi juga lebih parah.\ngoblok bgt jokowi :D
",kaskus,0,0,0,1
@justt_kiki akhirnya berkoar juga teh Kiki.  Hihihi gak kuat ya liat video yang gemasss ...rasa nya pen di hancurin tuh tv .. kalau sampai video ini tayang 😆😆,instagram,0,0,0,0
"Jadi cewek itu jangan kaya kertas, yang tak bisa kembali setelah di remas, namun jadilah tetek yang semakin gemas setelah di remas².",twitter,1,0,0,0
"@sandranda gua udah di papua nugini mba, kaya nya kita pisah aja deh tournya.. Ntr ktmu d jakarta ya 6 bulan lagi T.T",twitter,0,0,0,0
"Dan AHMADALBAAAR!!! :p RT @MOSSADMoza: ""Tegakkan Khilafah"". RT @illiandeta: Hmm mbayangin kl 500) kader PKS nge tweet, apa isi tweetnya yah?",twitter,0,0,1,0
"Huss!!! apa dah niy twitnya (¬_¬"") RT @Ezziiiiii: Tai RT @RaynSSFK: Gila lo gi RT @egiegayy: aduh pengen ngewe ama @Ezziiiiii",twitter,1,0,0,0
"weeh , jan jan serasa wong papua ki tuk gosong gosong RT @Amlght: Ediyan nglaju gurun sahara ya kamu? WahahahaRT... http://mtw.tl/l6w2x8",twitter,0,1,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
"Yg goblok itu JK. Masyarakat miskin itu byk di Papua, masyarakatnya non muslim. Daerah plg miskin itu NTT. Masyarakatnya byk non muslim jg.",twitter,0,0,0,0
"Orang yang sangat jahat dg kebencian yg merasuk dalam kalbu tidak akan mungkin memandang baik kepada siapapun, karena ia tidak melihat siapapun kecuali dengan tolok ukur pembenaran dirinya sendiri...
( Imam Ali. AS ) #jokowi2periode al fatihah....",instagram,0,0,0,1
"@elinmarlina2278 semoga tidak kita contoh mbak , sibuk urusin hidup org tpi hidup sendiri berantakan, komenin hijrah org lain tapi hijrah sendiri berantakan naudzubillah",instagram,0,0,0,0
Yaallah teteh eh akang eh teteh atau akang yah 😂 tobat ini kiamat sudah dekat gamau tobat apa,instagram,0,0,0,0
"[QUOTE=nyamuknak4l;5b27e1a69e7404b16a8b4583]\n\nKuper lu jing :lehuga\n\nMampir lah ke lantai 4 mangdu.. Jngan cek harga di onlen jing.. Rata2 disitu harganya lebih mahal :lehuga\n\nAnyway lu anak anjing apa keturunan anjing ? Idnya anjing gtu.. Apa jangan2 elu memang anak anjing atau bapaknya anjing ? :lehuga\n\nGak sekolah ya.. Kelihatan dari bahasamu :lehuga[/QUOTE]\nLah tiap hari gw di mangga dua mall jing\nKarena gw gawe disono jing :ngakak\n\nIbarat ngajarin ikan berenang :ngakak\n\nDan 1 lagi, rata rata ke mangga dua kalo niatnya rakit gak jauh jauh dari 3 toko ini, enter, vira, rakitan bukan ke toko kelontong jing
",kaskus,0,0,0,0
"Ahhh asuu.. Klau final nah msih hjan! Ku ganyang kii RT @FadelyFaledy: Haha,cina untung kita buntung RT @chriztychiztyy: Hahaaa.. Ini mi g",twitter,0,1,1,1
Q: ngocol lu-_- ngajak ribut? A: anjink lo tuh Q: tae lo sono A: babi! Q: kontol! A: memek Q: tetek tae! A: titit udh!,twitter,1,0,0,0
"Wkwk biarin kek orang papua ntar ""@trlstari: Enggaala jangan nanti gue gosong RT @deniistwn: Diatas api bisa ga nulisnya?wkwk",twitter,0,1,0,1
"apapun masalahnya ISRAEL harus disalahkan...\n\nkouran emang biang masalah... sampe pohon pun di ajak2 untuk membeci yahudi...\n\nkan geblek :tai 
",kaskus,0,1,0,1
"""RT @felixsiauw: tapi twit begini asik lo, kita jadi tau yang mana akun-akun pro-penista agama, akun-akun buzzer yang kerjanya menghujat :)""",twitter,0,0,0,0
"palsu aja pamer , mau nanya klo meninggal kasih namanya siapa buat yasinnya fattah apa lucinta mpreet foto nya foto sexy apa foto laki gw rs foto sexy banyak2 taubat say jgn sampai allah kasib azab yg gak kau terima makasih",instagram,0,0,0,0
"Bom buku tulis aja kali ya, meh teu kudu belajar RT @Panca0kta: ayo bom bunuh diri pas jumatan bsok RT @azkirawk: Yu ah kita jihad RT @Panca",twitter,0,0,1,1
"Ya Allah knpa tu paha lo?? Ko kya af benjol"" gitu sihhh... iiihhh amit"" bangen dehh ... bikin lagu dangdut ga BERMORAL sama sekali malah paha kumuh kya gitu si liatin.. malu""in dangdut indonesia az luu... apa kta orang luar klo lagu dangdut sma vidio clip ya kya gitu malah badan lu yg jelek yg di publikasi kan...",instagram,0,0,0,1
"Ini bantuan2nya pada di bawa kemana,kita udah berapa hari ini bantuannya udah gda masuk ke daerah2 yg terparah,90% itu KLU ya.,? Kalok bisa bantuan2nya jangan berupa Mie / air,kalok bisa mentahnya aja dicairkan jadiin buat kebutuhan pokok sehari-hari",instagram,0,0,0,0
"Dokter di sumbar di intimidasi? Repotter dipukul diusir? Bawa tulisan ganyang cina? Spandul bunuh ahok? Takbir keliling anak"" ngomong bunuh?",twitter,0,1,1,1
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
"""sibabi china sangat biadab memperlakukan kaum PRIBUMI, dan para jongon2 spt banser & nu nusantara mendukung ketimpangan ini, biadabnya mrk!""",twitter,0,1,0,1
Perasaan saudara2 kita di Papua itu mungkin bagai istri tua yg tdk pernah diurus lagi oleh suaminya. Wajar aja kalau minta pisah.,twitter,0,0,0,0
"Goblok...
Bikin malu orng papua sj...orng papua yg disni pintar2 cm km saja yg goblok...bodok pula...
Nonton video sana biar km tau ahok bcr apa.
Kebanykan koco batang to jdi BABIngung",twitter,0,0,0,1
"Mana ni yang punya akun, kok gak balas comen gw, wkwkkwk, apa lagi makan gratis di penjara",instagram,0,0,0,0
"subannalloh, proses islamisasi di bumi papua mulai berjalan sukses, ane sebagai CEO AMI group yg ditugaskan untuk memurtadkan para tapir papua agar mau menjadi mualap dengan cara memberikan beasiswa sekolah ke pulau jawa sudah mendapat Back up kekuatan dari panglima laskar jihad Jafar talib, menyiapkan kondisi bila umat muslim semakin banyak dan kuat, maka proses islamisasi indonesia dari ujung timur akan siap menggulung kekuatan tapir di indonesia timur :selamat
",kaskus,0,1,1,0
"@fashionlucintaluna mungkin aja bisa bohong sama orang lain tapi kalo sama Allah SWT dan malaikat disebelah kiri dan kanan lu yg catat baik dan buruk lu yakin, masih mau bohong diri sendiri lu?",instagram,0,0,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
"gk jijik banget pas liat bagian barang haram nya. katanya cwe.  tapi ko rata gitu gak kaya cwe"" biasanya. wkwjwj",instagram,0,0,0,1
"@indra_fligo_valesca lu sama luna lu itu manudia halu iiihhhh udh tau jls2 dia bilang disosmed hamil tapi di televisi bilang kalau itu cmn endorse ajah dasar bibir dower wajar lah netijen benci dia sama lu orng dia menjelekkan kaum wanita  asal kamu tau dia itu bkn wanita tspi waria,  kalau emang dia wanita dia harus sadar lah pakaian yg dipake saat buat video clip pantes ga diperlihat di youtube di seluruh indonesia pantes ga,, kalau rmank dia wanita lasti dia jaga dan menutupi organ tubuhnya,, sekarang gini km tau kan berbie jowo yg cantik yg pernh diajak host uya kuya dia berbie canti wanita asli lah pasti kamu tau lah knp berbie lucinta bencong tdk ditarik sama televisi karna dia BANCI  ga punya malu pakaiannya ugal2an,, paham kan lo,, dasar kumpulan babi banci",instagram,0,0,0,1
Betul aneh la paha nya kok kelihatan tambalan sana sini paha saya kok nggak ya...apa karna saya wanita seutuh nya dari lahir ya😀😀😀😀...,instagram,0,0,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
Lbh susah pake BH nya kali ya lari² kan balon 😂😂😂 jd mleset sana mleset sono 😂😂😂🤣🤣🤣🤣,instagram,0,0,0,0
@vi_moela banci mah bebas say barang kw ... susunya murahan..pahanya murahan...cwo bknnya napsu liatnya yg ada jijik..,instagram,0,0,0,1
"@DivHumas_Polri pak polisi rumah saya di lempari anak2 di mesjid depan rumah di maki2 kafir, awas mau di usir, saya harus gimana? Bukti video saya punya",twitter,0,1,1,1
"Enak ancen mak , RT @Imassafitrii: Susu ultra ae enak RT @bintangapp: Rek info dong buat tugas ospek . Susu remas rasa strawberry itu",twitter,1,0,0,0
"padahal apa yg dibilang nih cewek bener adanya.. kaum paok antikritik ajah yg kagak bisa terima..\n\n:ngakak 
",kaskus,0,0,0,0
"Gandul : ""Maaf ya Mbak, klo susu mbak tiap dua hari diremas-remas, tapi berhubungan badannya hanya setahun sekali, apa mbak gak jd gila ???""",twitter,1,0,0,0
"Woi... Kami yg tinggal di PAPUA kaget liat harga dlm kota BBM segitu.. Suruh dtg tuch orgnya  ke PAPUA biar Melek matanya,Goblok di piara",twitter,0,0,0,1
"Skrng taylor swift ,kemaren rihanna ,,sebelum na nicky minaj,,🤣🤣 untung ajaaaa gak lama jadi rihanna nya kak...sy fans berar nya rihanna keberatan 🤣🤣maaf🙏🏽",instagram,0,0,0,0
"Di daerah lain ga da masalah bro, di papua, bali, NTT dll. Lo goblok kl lagi laper, makan dl sana th ada mie tai ayam....",twitter,0,0,0,1
aih tunggu meko di ganyang sipit RT @safaangga: Adakah cina yg harum? :p RT @claragedalya: ih saya nda mandi tapi tetap ha,twitter,0,1,1,1
Astagfirullh.knp kok bisa besar sbelah .sbelah kecil.emg ad yah bginian baru tau ini,instagram,0,0,0,0
"[QUOTE=TheProfesor7;5ab20e08c1d770f81c8b456e]\n\nStandar ganda gimana? Kalau pakai hukum islam ini abu travel udah dipotong tangan nya itu, pencabul dihukum rajam, sudah jelas ada aturannya. \nPemain Bola? Zidane, salah, Ozil itu emang berbakat dan muslim kan? \nC. Ronaldo dan Messi emang ada yang bilang mereka Islam, bingung ane, hehe\n[/QUOTE]\n\nya standard gandalah oneng\nyg bagus, dikasih embel muslim, begitu yg jelek, tak dikasih embel2 muslim \n\n\noezil memang muslim,\nlantas memangnya pemilik abu tour bukan muslim ?  :ngakak \n\n\nkalau mau pakai alasan konyol elu, maka si oezil jangan main sepak bola, karena menyerupai suatu kaum  :ngakak \n\nbahkan oezil suka gonta ganti pacar, suka berzinah, suka minum miras, kok masih di akui muslim ?\noezil harusnya sudah dirajam\n\n\nbenar2 agama jijik dan najis penuh standard ganda :ultahhore \n
",kaskus,0,0,0,0
"[quote=natgeo1990;5a4c4ff1ddd7702e208b4567]Wkwkwk.... se Indonesia gak boleh bangga sama sesuatu, kecuali ente suka sama sesuatu itu. Jadi yang nentuin Indonesia harus bangga sama A atau sama B ditentukan sama ente gitu?\n\nKocak.🤣😆[/quote]\n\nbacot ente besar juga gan, realistis aja gan, apa yang bisa dibanggakan sama orang betawi gak berpendidikan itu, ane beneran jijik kalau ente suka sama sesuatu yang orang lain aja gak suka, pikir tuh pakai otak bang jangan pakai dengkul
",kaskus,0,0,0,0
Ngawur! Ayat 107 al-Anbiya bukan bicara beliau abg nabi tapi sbg rasul/utusan berstatus rahmatan lil alamin; inilah poin sesat pikir Abdul Somad; dus apa dasarmu bilang Nabi dirikan khilafah di Madinah? Yg ada berahi khilafah2an kamu proyeksikan ke masa Rasul di Madinah; itu gila https://twitter.com/Jumadim89/status/950676147750125569 …,twitter,0,0,1,0
"RT @glrhn: Ayo Yang bilang mau pindah, mau bunuh diri, mau jadi kafir, mau lari bugil dan mau masturbasi di tempat umum silakan dilaksanakan",twitter,1,0,1,1
"Jangan takut membahas khilafah. Karena khilafah itu bagian dari Islam. Khilafah bukanlah HTI, hanya saja kebetulan HTI yg dengan lantang menyuarakannya. Tp sbg umat Islam, kita harus percaya janji Allah bhw di akhir zaman khilafah Islamiyyah akan tegak kembali dimuka bumi ini. pic.twitter.com/byGynN4Fju",twitter,0,0,1,0
"[img]https://s.kaskus.id/images/2018/07/13/10235695_20180713105055.jpeg[/img]\n\n\n\nVideo kekerasan yang diduga dilakukan AKBP M Yusuf di sebuah minimarket di Pangkalpinang, Kepulauan Bangka Belitung, viral di media sosial. AKBP M Yusuf kini dimutasikan dari jabatannya.\n\n&quot;Langsung dicopot untuk riksa (pemeriksaan),&quot; kata Asisten SDM Kapolri Irjen Arief Sulistyanto kepada detikcom, Jumat (13/7/2018).\n\nMutasi AKBP M Yusuf tertulis dalam surat telegram Nomor ST/1786/VII/2018 tanggal 13 Juli 2018. Mutasi ini diperintahkan dilaksanakan paling lambat 7 hari terhitung mulai tanggal mutasi ditetapkan.\n\n[img]https://s.kaskus.id/images/2018/07/13/10235695_20180713105126.jpeg[/img]\n\n\nPemukulan dalam video yang viral di medsos diduga oleh AKBP M Yusuf berawal dari kasus pencurian pada Rabu (11/7/2018) pukul 19.00 WIB. Saat ini kasusnya masih dalam proses penyidikan Sat Reskrim Pangkalpinang, Bangka Belitung. \n\n&quot;Benar, pria berbaju oranye bertulisan polisi memang benar bertugas di Polda Babel. TKP pencurian di mini market bernama Apri Mart, Selindung, Pangkalpinang,&quot; Kata \nKabid Propam Polda Babel, AKBP Jaos Feriko Panjaitan, saat dikonfirmasi detikcom . (hri/imk)\n\n\nhttps://m.detik.com/news/berita/d-4112600/viral-pemukulan-wanita-di-minimarket-babel-akbp-m-yusuf-dicopot\n\n\npulangkan saja micahel yusuf ini ke menglen,dasar tapir gatau diri numpang di negara orang maen mukul seenak jidatmu nyet :marah 
",kaskus,0,1,0,1
#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,twitter,0,0,0,0
Di mata orang indonesia melihat bahwa.Orang papua sepertinya keturunan dari monyet kalau dorang keturunan itu dari baby nya ini kenyataan,twitter,0,1,0,1
"Inilah org yg otak/pemikiran sempit @YukToleran @savicali: Jk mkn bnyak org terobsesi ""mati syahid"" membunuh mrk yg kafir lwt bom bunuh diri",twitter,0,0,0,0
Loh kok bisa masuk situ y setahu aku itu jln buat yg terbang saja dan kita yg bukan penumpang gak boleh masuk situ.emang ya negara ini jabatan tinggi diatas terus😞😞😞,instagram,0,0,0,0
@a.yogik2 apa kamu fikir kamu sudah dewasa? Baling botol air ke dalam stadium selepas tewas itu sikap dewasa? Ora waras..,instagram,0,0,0,0
"loh kan bidadarinya udah diborong buat melayani para bomber :ngakak\nya jelas gk ada :ngakak
",kaskus,0,0,0,1
@namaku_iza is....mulut mu parah x...biasa aja kale...ampe segitu nya..klo g suka g usaj lhat ..ni masih kepo lu m akun nya...lw sehat😏,instagram,0,0,0,1
@desita77.apps klo untuk mslh dosa kita smua bnyk dosa loh.. buli boleh v ga usah gtu jg kita aja dgn julit sprti ni nmbh dosa.. klo mau nasehatin aj ga usah gtu jg..,instagram,0,0,0,0
"[QUOTE=sibrorr;5b10c4bbde2cf2ee718b4567]Disini dihambur hamburkan untuk yg nggak jelas[/QUOTE]\n\nex. ngasi makan ormas islam cem mui en nu lembaga ndak jelas gak punya kontribusi..cuman bikin susah:dp
",kaskus,0,0,0,0
Izin share  TUNTASKAN BEKAS LUKA MENAHUN. KELOID.  FLEK HITAM.  BEKAS OPRASI.  STREMARK.  BEKAS CACAR.. LUKA BAKAR... DLL,instagram,0,0,0,0
"Like our Page and Share this post Bigo HOT!!!, Dari Emut Jari Sampai Remas Tetek +… http://dlvr.it/Nr4pnt  visit http://www.bigolivecams.ga pic.twitter.com/leEVzPixay",twitter,1,0,0,0
"@chantikaputri98 mbaaaeeee cucu nya tinggal ijin aja ke petugas bandara.. mba jg klo mau jemput suami, orang tua, bos atau tetangga di garbarata bisa kok sebenernya, tp harus ijin dlu, dan mematuhi beberapa persyaratan, yg pasti gak gampang nanti dpt id nya klo mba boleh masuk..",instagram,0,0,0,0
"95% indon itu adaLah t0L0L Layaknya ts yg posting artikeL ini,,, yang benar adaLah kaLo rame,,, pastinya warung atau restoran tsb memakai minyak dan daging babi,,, karena daging babi adaLah daging terenak sedunia... WajarLah tetangga memberikan nickname kepada kaLian,,, yaitu babindon,,, karena ket0L0L0Lan para indoners...
",kaskus,0,1,0,1
"demo biasa. Orang Yogya dulu demo mau pisah dari NKRI, polisinya nyante aja. Kali ini mereka dukung Papua pisah dr NKRI kayaknya.",twitter,0,0,0,0
"@tirsahildiyani hmmm.. mungkin anaknya pak jokowi lbh nyaman untuk sederhana tanpa pengawalan aja.. tp sebenarnya pengawalan atau pengamanan presiden, wapres, mantan presiden, mantan wapres sdh diatur di Undang2.. anaknya pak jokowi gak mau pk pengamanan, dia maunya nyetir sendiri.. tp tau kah, pritokoler hrs tetap di jalankan.. alhasil pengawal2nya anak jokowi jd menyamar.. ngikutin anaknya dr belakang, tanpa diketahui anak2nya pak jokowo.. untuk apa? Demi keselamatan mrk sendiri.. naudzubillahimindzalik.. nih yaa, bapak nya presiden, kalau ada yg ingin menggulingkan pemerintah, anaknya di sandra, bapaknya di suruh lengser gimana?? Setiap undang2 diatur pasti ada alasannya.",instagram,0,0,0,0
hello..am Austin .. pelukis muzium sectional California .. Saya beli semua jenis uang lama # kuwaiti & ringgit dll dengan kadar yang sangat baik .. pesan saya jika anda ingin menjual milik anda ...,instagram,0,0,0,0
"[QUOTE=michiyoshirin;59d829f9529a45f90e8b456c]\n\nitu namanya malas\nbelajar lah dari sumber valid bukan google\n\nPaling miris liat org2 membeberkan fakta tapi modal googling ambil dari blogspot atau wordpress[/QUOTE]\n\ndalam gogle ada sumber valid(jurnal ilmiah) dan sumber ga valid\n\nbegitu jg dalam perpustakaan dunia ada :\n\nbuku sampah sejenis zakir naik cocokmologi buccailisme\n\natau \n\nbuku science \n\n\njd jgn salahin google/perpustakaannya\n\ntp salahin otak loe yg menganggap ceramah pesantern lbh makjos dr google\n\n\nloe ga becus memilah sumber valid dr google kok nyalahin google\n\n
",kaskus,0,0,0,0
